deviceUid,serialNumber,systemManufacturer,systemModel,username,lastUpdatedDateTimeUtc,platformOSType,deviceName,domain,localIp,cpu,bios,latitude,longitude,antivirus,RAMDisponible,RAM,Disco
7c0d7261-f00d-48e1-9d0e-17efa3294a02,5CD410J5WL,Hewlett-Packard,HP PROBOOK 450 15.6 INCH G10 NOTEBOOK PC,ARUNTNET\patricia.quevedo,2024-12-20T19:54:39.987Z,Windows,LAP-QOR-RENT-13,aruntnet.local,172.16.70.210,13th Gen Intel(R) Core(TM) i7-1355U,HPQOEM - 0 V72 Ver. 01.06.03 ,-12.1057179,-77.0222308,Sophos Endpoint Agent 2024.2.4.1.0,2902.25390625,16 GB,512 GB
2ee8047f-85fe-477e-a16d-6c46869270a1,5CD410J5WZ,Hewlett-Packard,HP PROBOOK 450 15.6 INCH G10 NOTEBOOK PC,CEMPROTECH\gianella.carrillo,2024-12-20T17:33:16.000Z,Windows,NB-CEM035,cemprotech.com.pe,172.16.11.24,13th Gen Intel(R) Core(TM) i7-1355U,HPQOEM - 0 V72 Ver. 01.06.03 ,-12.3006693,-76.8361195,Sophos Endpoint Agent 2024.2.4.1.0,4844.0390625,16 GB,512 GB
325bb6de-915b-42b5-a206-bef082e74318,5CD410J5RP,Hewlett-Packard,HP PROBOOK 450 15.6 INCH G10 NOTEBOOK PC,CEMPROTECH\rene.balarezo,2024-12-20T20:07:03.646Z,Windows,NB-CEM037,cemprotech.com.pe,172.16.11.164,13th Gen Intel(R) Core(TM) i7-1355U,HPQOEM - 0 V72 Ver. 01.06.03 ,-12.3006938,-76.8360834,Sophos Endpoint Agent 2024.2.4.1.0,5782.5234375,16 GB,512 GB
7a6b9630-b6a6-4dc2-afd0-df7d4d9e00c4,5CD410J5TW,Hewlett-Packard,HP PROBOOK 450 15.6 INCH G10 NOTEBOOK PC,CEMPROTECH\patrick.guevara,2024-12-20T17:08:51.503Z,Windows,NB-CEM036,cemprotech.com.pe,172.16.11.26,13th Gen Intel(R) Core(TM) i7-1355U,HPQOEM - 0 V72 Ver. 01.06.03 ,-12.3006812,-76.8361047,Sophos Endpoint Agent 2024.2.4.1.0,10861.21484375,16 GB,512 GB
398a60f1-2167-4c07-b846-aa5458d67650,5CD42275M0,Hewlett-Packard,HP ZBOOK POWER 16 INCH G11 MOBILE WORKSTATION PC,ARUNTNET\ruben.alomia,2024-12-17T19:02:58.000Z,Windows,CRES_LAP_ING1,aruntnet.local,172.16.32.246,Intel(R) Core(TM) Ultra 9 185H,HPQOEM - 0 W97 Ver. 01.03.04 ,-14.7696771,-72.376718,Sophos Intercept X Unknown,18138.20703125,32 GB,1 TB
34397b7b-68e2-4280-9360-3cf0d8cbfef1,5CD410J5W0,Hewlett-Packard,HP PROBOOK 450 15.6 INCH G10 NOTEBOOK PC,ARUNTNET\ygonzalesm,2024-12-20T14:57:53.728Z,Windows,CRESPORRCC02,aruntnet.local,192.168.100.107,13th Gen Intel(R) Core(TM) i7-1355U,HPQOEM - 0 V72 Ver. 01.06.03 ,-14.7710701,-72.3742394,Sophos Endpoint Agent 2024.2.4.1.0,9224.609375,16 GB,512 GB
ef3f9822-1998-4ded-ad1b-1ed0ef0c43e6,5CG4074GT3,Hewlett-Packard,HP ELITE X360 1040 14 INCH G10 2-IN-1 NOTEBOOK PC,DESKTOP-PMIBD3T\Usuario-01,2024-12-05T05:43:56.000Z,Windows,DESKTOP-PMIBD3T,WORKGROUP,172.16.40.43,13th Gen Intel(R) Core(TM) i7-1355U,HPQOEM - 0 V70 Ver. 01.06.03 ,-12.092563,-77.0288209,Sophos Endpoint Agent 2024.2.4.1.0,7566.71875,16 GB,1 TB
1d65ef02-f879-476d-a19a-5abdc56b697f,5CD42275M2,Hewlett-Packard,HP ZBOOK POWER 16 INCH G11 MOBILE WORKSTATION PC,CEMPROTECH\fespinozag,2024-12-20T20:02:16.915Z,Windows,NB-CEM034,cemprotech.com.pe,172.16.11.53,Intel(R) Core(TM) Ultra 9 185H,HPQOEM - 0 W97 Ver. 01.03.04 ,-12.3006641,-76.8361297,Sophos Endpoint Agent 2024.2.4.1.0,14265.55078125,32 GB,1 TB
197f3eb9-59d0-41e8-a14e-3f4ba2622e4e,5CD410J5WW,Hewlett-Packard,HP PROBOOK 450 15.6 INCH G10 NOTEBOOK PC,ARUNTNET\epelaes,2024-12-20T17:17:03.618Z,Windows,MDH5CD410J5WW-A,aruntnet.local,172.16.24.125,13th Gen Intel(R) Core(TM) i7-1355U,HPQOEM - 0 V72 Ver. 01.06.03 ,-12.0212806,-76.9609182,Sophos Endpoint Agent 2024.2.4.1.0,3432.09375,16 GB,512 GB
7c55eee4-0ef3-4d7d-9c6f-5c742c3d4f53,5CD421JXS4,Hewlett-Packard,HP PROBOOK 450 15.6 INCH G10 NOTEBOOK PC,ARUNTNET\silvia.silva,2024-12-20T16:46:05.149Z,Windows,LP-MUR-CMP2-127,aruntnet.local,172.16.25.225,13th Gen Intel(R) Core(TM) i7-1355U,HPQOEM - 0 V72 Ver. 01.06.03 ,-12.0211551,-76.9606177,Sophos Endpoint Agent 2024.2.4.1.0,4715.37109375,16 GB,512 GB
02f835b0-2977-4ce0-90d4-9809e783d439,5CG4213YD9,Hewlett-Packard,HP ELITE X360 1040 14 INCH G10 2-IN-1 NOTEBOOK PC,ARUNTNET\edwin.amoretti,2024-12-20T19:16:30.398Z,Windows,LAP-QOR-RENT-14,aruntnet.local,192.168.176.137,13th Gen Intel(R) Core(TM) i7-1355U,HPQOEM - 0 V70 Ver. 01.07.00 ,-14.4496391,-72.0834911,Sophos Endpoint Agent 2024.2.4.1.0,6910.76953125,16 GB,1 TB
52c1d727-5d16-47e3-a54b-10dbfbcb223c,5CG41045SW,Hewlett-Packard,HP ELITE X360 1040 14 INCH G10 2-IN-1 NOTEBOOK PC,ARUNTNET\ruben.lavado,2024-12-20T20:00:23.642Z,Windows,LAP-QOR-RENT-15,aruntnet.local,172.16.32.77,13th Gen Intel(R) Core(TM) i7-1355U,HPQOEM - 0 V70 Ver. 01.06.03 ,-14.769774,-72.3765768,Sophos Endpoint Agent 2024.2.4.1.0,8821.62890625,16 GB,1 TB
655f7a6e-f1b7-46a7-90f4-5ab341d66e98,5CD421JXQH,Hewlett-Packard,HP PROBOOK 450 15.6 INCH G10 NOTEBOOK PC,ARUNTNET\pgutierrez,2024-12-20T13:49:33.797Z,Windows,LP-MUR-CMP2-128,aruntnet.local,172.16.25.36,13th Gen Intel(R) Core(TM) i7-1355U,HPQOEM - 0 V72 Ver. 01.06.03 ,-12.043333053588867,-77.02833557128906,Sophos Endpoint Agent 2024.2.4.1.0,6036.74609375,16 GB,512 GB
4afabb16-5fd4-424f-8cbf-521451d989e4,5CD421JXRR,Hewlett-Packard,HP PROBOOK 450 15.6 INCH G10 NOTEBOOK PC,ARUNTNET\bpacheco,2024-12-20T17:42:32.211Z,Windows,DESKTOP-9591NBN,aruntnet.local,172.16.18.170,13th Gen Intel(R) Core(TM) i7-1355U,HPQOEM - 0 V72 Ver. 01.06.03 ,-12.043333053588867,-77.02833557128906,Sophos Endpoint Agent 2024.2.4.1.0,2247.91796875,16 GB,512 GB
1622bf96-0ad6-40a0-8435-11bd004f07d6,5CD4227YX0,Hewlett-Packard,HP PROBOOK 450 15.6 INCH G10 NOTEBOOK PC,ARUNTNET\patricia.tauma,2024-12-20T15:26:02.919Z,Windows,LP-MUR-CMP2-126,aruntnet.local,172.16.24.205,13th Gen Intel(R) Core(TM) i7-1355U,HPQOEM - 0 V72 Ver. 01.06.03 ,-12.0211252,-76.9606476,Sophos Endpoint Agent 2024.2.4.1.0,3692.90625,16 GB,512 GB
8d4e0805-a791-4a8a-bd2e-4fb02c109e1f,5CD421JXTQ,Hewlett-Packard,HP PROBOOK 450 15.6 INCH G10 NOTEBOOK PC,ARUNTNET\betzabe.martinez,2024-12-20T16:35:59.328Z,Windows,LP-MUR-CMP2-125,aruntnet.local,172.16.25.1,13th Gen Intel(R) Core(TM) i7-1355U,HPQOEM - 0 V72 Ver. 01.06.03 ,-12.0211294,-76.9605871,Sophos Endpoint Agent 2024.2.4.1.0,5537.50390625,16 GB,512 GB
f9d3f815-acf9-4ab9-9994-6fcb24db94d7,5CD421JXVH,Hewlett-Packard,HP PROBOOK 450 15.6 INCH G10 NOTEBOOK PC,ARUNTNET\daniel.sampen,2024-08-28T14:48:44.073Z,Windows,LP-MUR-CMP2-129,aruntnet.local,172.16.24.61,13th Gen Intel(R) Core(TM) i7-1355U,HPQOEM - 0 V72 Ver. 01.04.00 ,,,Sophos Intercept X 3.3.0.1755,9540.87109375,16 GB,512 GB
f10d582d-9f36-4373-93cc-44127e05d3aa,4CE336D55S,Hewlett-Packard,HP PRO SFF 400 G9 DESKTOP PC,ARUNTNET\jyamunaque,2024-12-20T19:18:08.874Z,Windows,SOL4CE336D55S-A,aruntnet.local,172.16.25.164,12th Gen Intel(R) Core(TM) i7-12700,HPQOEM - 0 U03 Ver. 02.15.20 ,-12.0212228,-76.9609037,Sophos Intercept X 3.3.1.2,9137.390625,16 GB,512 GB
9e768ee2-536a-4ad9-8bfe-afe5dd3de2ae,5CD410J5VY,Hewlett-Packard,HP PROBOOK 450 15.6 INCH G10 NOTEBOOK PC,ARUNTNET\jorge.abregu,2024-12-20T14:49:01.567Z,Windows,LAP-QOR-RENT-16,aruntnet.local,172.16.69.237,13th Gen Intel(R) Core(TM) i7-1355U,HPQOEM - 0 V72 Ver. 01.06.03 ,-12.1057427,-77.0222828,Sophos Endpoint Agent 2024.2.4.1.0,1840.44921875,16 GB,512 GB
8c157582-1753-4c1a-b0b3-cb97adbfe72e,5CD410J5VW,Hewlett-Packard,HP PROBOOK 450 15.6 INCH G10 NOTEBOOK PC,ARUNTNET\ruben.barrenechea,2024-12-20T19:14:50.288Z,Windows,CRESLAPRRCC04,aruntnet.local,192.168.20.92,13th Gen Intel(R) Core(TM) i7-1355U,HPQOEM - 0 V72 Ver. 01.06.03 ,-14.771064,-72.3742287,Sophos Endpoint Agent 2024.2.4.1.0,5154.390625,16 GB,512 GB
0c3610ab-5451-4653-b51d-9d1f93fcd3a8,5CD421JXWC,Hewlett-Packard,HP PROBOOK 450 15.6 INCH G10 NOTEBOOK PC,ARUNTNET\gloria.estrada,2024-12-20T15:26:02.883Z,Windows,DESKTOP-4A43UP2,aruntnet.local,172.16.21.67,13th Gen Intel(R) Core(TM) i7-1355U,HPQOEM - 0 V72 Ver. 01.06.03 ,-12.0986,-77.0148,Sophos Endpoint Agent 2024.2.4.1.0,9977.69921875,16 GB,512 GB
93d37103-122d-46de-8f66-00838cfce058,5CD410J5VF,Hewlett-Packard,HP PROBOOK 450 15.6 INCH G10 NOTEBOOK PC,ARUNTNET\july.espinoza,2024-12-20T13:29:03.543Z,Windows,CRESLAPRRCC05,aruntnet.local,192.168.100.113,13th Gen Intel(R) Core(TM) i7-1355U,HPQOEM - 0 V72 Ver. 01.06.03 ,-14.7710717,-72.3742479,Sophos Intercept X 3.3.1.2,9257.55078125,16 GB,512 GB
b040b688-7d72-4f5e-b8c5-149468e528d0,4CE336D51H,Hewlett-Packard,HP PRO SFF 400 G9 DESKTOP PC,ARUNTNET\alonso.sanchez,2024-12-20T17:30:27.113Z,Windows,PC-QOR-RENT-06,aruntnet.local,172.16.70.231,12th Gen Intel(R) Core(TM) i7-12700,HPQOEM - 0 U03 Ver. 02.15.20 ,-12.1057459,-77.0222671,Sophos Intercept X 3.3.1.2,617.1171875,16 GB,512 GB
8f4ac62a-6740-4036-81a9-cf68071335bc,5CD410J5W1,Hewlett-Packard,HP PROBOOK 450 15.6 INCH G10 NOTEBOOK PC,CRESLAPRRCC06\Administrador,2024-12-11T19:57:40.634Z,Windows,CRESLAPRRCC06,aruntnet.local,172.16.32.180,13th Gen Intel(R) Core(TM) i7-1355U,HPQOEM - 0 V72 Ver. 01.06.03 ,-14.7697073,-72.3767374,Sophos Intercept X 3.3.1.2,4722.3515625,16 GB,512 GB
e37bcbd9-4ec7-4d8c-97f8-b62c3746bf42,5CD42275MK,Hewlett-Packard,HP ZBOOK POWER 16 INCH G11 MOBILE WORKSTATION PC,ARUNTNET\jair.shinno,2024-12-06T18:39:15.633Z,Windows,LAP-QOR-RENT-20,aruntnet.local,172.16.66.240,Intel(R) Core(TM) Ultra 9 185H,HPQOEM - 0 W97 Ver. 01.03.04 ,-12.1057411,-77.0222928,Sophos Endpoint Agent 2024.2.4.1.0,23906.484375,32 GB,1 TB
e56d7683-c206-4515-ae8f-f28a97cb0342,5CD42275MD,Hewlett-Packard,HP ZBOOK POWER 16 INCH G11 MOBILE WORKSTATION PC,ARUNTNET\emonzon,2024-11-27T15:04:08.651Z,Windows,LAP-QOR-RENT-21,aruntnet.local,172.16.66.113,Intel(R) Core(TM) Ultra 9 185H,HPQOEM - 0 W97 Ver. 01.03.04 ,-12.1057366,-77.0222679,Sophos Endpoint Agent 2024.2.4.1.0,21026.4609375,32 GB,1 TB
9d5eec55-a13d-4ad4-814e-5b70c9cf601b,5CD410J5V0,Hewlett-Packard,HP PROBOOK 450 15.6 INCH G10 NOTEBOOK PC,ARUNTNET\magaly.bardales,2024-12-20T19:14:56.588Z,Windows,CRESLAPMA03,aruntnet.local,172.16.32.152,13th Gen Intel(R) Core(TM) i7-1355U,HPQOEM - 0 V72 Ver. 01.06.03 ,-14.7698746,-72.3772058,Sophos Intercept X 3.3.1.2,6876.28515625,16 GB,512 GB
55002370-df66-4d87-9576-4e7413525027,5CD410J5V1,Hewlett-Packard,HP PROBOOK 450 15.6 INCH G10 NOTEBOOK PC,ARUNTNET\mvela,2024-12-05T17:20:14.011Z,Windows,CRESLAPMA01,aruntnet.local,172.16.32.248,13th Gen Intel(R) Core(TM) i7-1355U,HPQOEM - 0 V72 Ver. 01.06.03 ,-14.7698221,-72.3771534,Sophos Intercept X 3.3.1.2,10241.25,16 GB,512 GB
bbb55c10-4ea3-4d17-937e-2f54eb586d20,5CD42275MG,Hewlett-Packard,HP ZBOOK POWER 16 INCH G11 MOBILE WORKSTATION PC,ARUNTNET\mario.bringas,2024-12-20T09:55:59.490Z,Windows,DESKTOP-944GF15,aruntnet.local,10.0.1.109,Intel(R) Core(TM) Ultra 9 185H,HPQOEM - 0 W97 Ver. 01.03.04 ,-14.3283712,-72.7403853,Sophos Intercept X Unknown,18972.96875,32 GB,1 TB
2ba072ab-e443-4940-972e-208c177d8fe3,5CG4311L6W,Hewlett-Packard,HP ELITE X360 1040 14 INCH G11 2-IN-1 NOTEBOOK PC,DESKTOP-A1353A5\hp,2024-12-05T17:23:34.157Z,Windows,DESKTOP-A1353A5,WORKGROUP,192.168.1.50,Intel(R) Core(TM) Ultra 7 155H,HPQOEM - 0 W90 Ver. 01.03.04 ,,,Windows Defender 4.18.24090.11,10145.7265625,16 GB,1 TB
58807e51-9ab1-4f8e-b6f0-fdbad33919ea,5CG4311L6Q,Hewlett-Packard,HP ELITE X360 1040 14 INCH G11 2-IN-1 NOTEBOOK PC,ARUNTNET\jnavarro,2024-12-16T20:32:37.591Z,Windows,LP-MUR-CMP2-09,aruntnet.local,172.16.24.185,Intel(R) Core(TM) Ultra 7 155H,HPQOEM - 0 W90 Ver. 01.04.00 ,-12.0213413,-76.9604694,Windows Defender 4.18.24090.11,5789.1796875,16 GB,1 TB
109bdcbd-4147-4650-8753-a42ad2c6b691,5CG4311L6S,Hewlett-Packard,HP ELITE X360 1040 14 INCH G11 2-IN-1 NOTEBOOK PC,ARUNTNET\toninho.serrano,2024-12-20T19:34:34.487Z,Windows,NB-CEM061,aruntnet.local,172.16.11.108,Intel(R) Core(TM) Ultra 7 155H,HPQOEM - 0 W90 Ver. 01.04.00 ,-12.3006709,-76.8361051,Sophos Endpoint Agent 2024.2.4.1.0,11544.3125,16 GB,1 TB
be449d32-22f9-4081-a3a3-1a21597bdd27,5CG4311L6N,Hewlett-Packard,HP ELITE X360 1040 14 INCH G11 2-IN-1 NOTEBOOK PC,ARUNTNET\elvis.medina,2024-12-20T17:30:12.639Z,Windows,LAP-QOR-RENT-27,aruntnet.local,172.16.70.6,Intel(R) Core(TM) Ultra 7 155H,HPQOEM - 0 W90 Ver. 01.04.00 ,-12.1057126,-77.0223241,Sophos Endpoint Agent 2024.2.4.1.0,6383.1015625,16 GB,1 TB
276a29b1-435c-46a6-a228-411533742462,5CD42275MP,Hewlett-Packard,HP ZBOOK POWER 16 INCH G11 MOBILE WORKSTATION PC,CRESLAPPLAN01\Administrador,2024-12-20T20:02:56.000Z,Windows,CRESLAPPLAN01,WORKGROUP,172.16.32.187,Intel(R) Core(TM) Ultra 9 185H,HPQOEM - 0 W97 Ver. 01.03.04 ,-14.7697532,-72.3766761,Sophos Endpoint Agent 2024.2.4.1.0,24583.01171875,32 GB,1 TB
82abbf97-c2c6-4b34-b143-1d435b86125b,5CD43928RR,Hewlett-Packard,HP PROBOOK 450 15.6 INCH G10 NOTEBOOK PC,DESKTOP-29NG9F0\user.tic,2024-12-19T15:46:56.000Z,Windows,DESKTOP-29NG9F0,WORKGROUP,192.168.1.29,13th Gen Intel(R) Core(TM) i7-1355U,HPQOEM - 0 V72 Ver. 01.06.03 ,-12.111444,-76.9905723,Sophos Endpoint Agent 2024.2.4.1.0,9763.77734375,16 GB,512 GB
38db4460-8d14-46ec-a639-2f422c056faa,5CD43928QF,Hewlett-Packard,HP PROBOOK 450 15.6 INCH G10 NOTEBOOK PC,DESKTOP-7A5BTF0\user.tic,2024-12-19T15:59:50.176Z,Windows,DESKTOP-7A5BTF0,WORKGROUP,192.168.1.73,13th Gen Intel(R) Core(TM) i7-1355U,HPQOEM - 0 V72 Ver. 01.07.01 ,-12.1114513,-76.9905777,Sophos Endpoint Agent 2024.2.4.1.0,9916.2109375,16 GB,512 GB
4753ce7f-4ccf-47bb-ac45-967ab5546975,5CD43928V4,Hewlett-Packard,HP PROBOOK 450 15.6 INCH G10 NOTEBOOK PC,DESKTOP-LKEUJBI\user.tic,2024-12-19T16:03:02.913Z,Windows,DESKTOP-LKEUJBI,WORKGROUP,192.168.1.68,13th Gen Intel(R) Core(TM) i7-1355U,HPQOEM - 0 V72 Ver. 01.07.01 ,-12.1114506,-76.990581,Sophos Endpoint Agent 2024.2.4.1.0,8571.30859375,16 GB,512 GB
14e19ab3-eb8c-42b5-b88d-fdcca0e96058,5CD43928SW,Hewlett-Packard,HP PROBOOK 450 15.6 INCH G10 NOTEBOOK PC,DESKTOP-UI10994\user.tic,2024-12-19T17:11:54.825Z,Windows,DESKTOP-UI10994,WORKGROUP,192.168.1.48,13th Gen Intel(R) Core(TM) i7-1355U,HPQOEM - 0 V72 Ver. 01.07.01 ,-12.1114426,-76.9905662,Sophos Endpoint Agent 2024.2.4.1.0,9774.484375,16 GB,512 GB
05f13513-ae36-495c-8ce8-34b537bad04e,5CD43928VQ,Hewlett-Packard,HP PROBOOK 450 15.6 INCH G10 NOTEBOOK PC,DESKTOP-58409DH\user.tiic,2024-12-19T17:41:00.548Z,Windows,DESKTOP-58409DH,WORKGROUP,192.168.1.76,13th Gen Intel(R) Core(TM) i7-1355U,HPQOEM - 0 V72 Ver. 01.06.03 ,-12.1114388,-76.9905575,Sophos Endpoint Agent 2024.2.4.1.0,10592.2890625,16 GB,512 GB
8692ba18-05b7-4901-a86a-5c5faa262628,5CD43928PW,Hewlett-Packard,HP PROBOOK 450 15.6 INCH G10 NOTEBOOK PC,DESKTOP-POEH45C\user.tic,2024-12-19T17:03:47.123Z,Windows,DESKTOP-POEH45C,WORKGROUP,192.168.1.69,13th Gen Intel(R) Core(TM) i7-1355U,HPQOEM - 0 V72 Ver. 01.07.01 ,-12.1114527,-76.9905707,Sophos Endpoint Agent 2024.2.4.1.0,9513.58984375,16 GB,512 GB
7631ef53-6ecb-4741-b2b3-065561835366,5CD43928QY,Hewlett-Packard,HP PROBOOK 450 15.6 INCH G10 NOTEBOOK PC,DESKTOP-VV84DSJ\hp,2024-12-19T15:45:09.689Z,Windows,DESKTOP-VV84DSJ,WORKGROUP,192.168.1.78,13th Gen Intel(R) Core(TM) i7-1355U,HPQOEM - 0 V72 Ver. 01.06.03 ,-12.1114433,-76.9905534,Sophos Endpoint Agent 2024.2.4.1.0,11683.38671875,16 GB,512 GB
4d737bce-3104-4819-a6e8-66e2691f24b9,5CD43928TM,Hewlett-Packard,HP PROBOOK 450 15.6 INCH G10 NOTEBOOK PC,DESKTOP-LTPTH1D\hp,2024-12-19T16:24:48.626Z,Windows,DESKTOP-LTPTH1D,WORKGROUP,192.168.1.59,13th Gen Intel(R) Core(TM) i7-1355U,HPQOEM - 0 V72 Ver. 01.06.03 ,,,Sophos Endpoint Agent 2024.2.4.1.0,11503.078125,16 GB,512 GB
7480ba2f-79c0-41e9-8dea-071a1780cb05,5CD43928QC,Hewlett-Packard,HP PROBOOK 450 15.6 INCH G10 NOTEBOOK PC,DESKTOP-AUFV6J7\hp,2024-12-19T16:24:48.614Z,Windows,DESKTOP-AUFV6J7,WORKGROUP,192.168.1.62,13th Gen Intel(R) Core(TM) i7-1355U,HPQOEM - 0 V72 Ver. 01.06.03 ,,,Sophos Endpoint Agent 2024.2.4.1.0,11635.98046875,16 GB,512 GB
f1d20421-d785-4834-9f98-73065a2de74c,5CD43928PL,Hewlett-Packard,HP PROBOOK 450 15.6 INCH G10 NOTEBOOK PC,DESKTOP-G5N84O8\hp,2024-12-19T16:44:11.169Z,Windows,DESKTOP-G5N84O8,WORKGROUP,192.168.1.65,13th Gen Intel(R) Core(TM) i7-1355U,HPQOEM - 0 V72 Ver. 01.06.03 ,-12.1114427,-76.9905554,Sophos Endpoint Agent 2024.2.4.1.0,11584.078125,16 GB,512 GB
47138042-978c-498c-8407-89db0d3a8bc1,5CD43928R1,Hewlett-Packard,HP PROBOOK 450 15.6 INCH G10 NOTEBOOK PC,DESKTOP-GDK34C7\defaultuser0,2024-12-19T17:22:18.323Z,Windows,DESKTOP-GDK34C7,WORKGROUP,192.168.1.80,13th Gen Intel(R) Core(TM) i7-1355U,HPQOEM - 0 V72 Ver. 01.06.03 ,-12.111442,-76.9905535,Sophos Endpoint Agent 2024.2.4.1.0,11108.65625,16 GB,512 GB
2e3b60a7-a8fb-40fa-a468-ba474179f60c,5CD43928PM,Hewlett-Packard,HP PROBOOK 450 15.6 INCH G10 NOTEBOOK PC,DESKTOP-8JMD0D2\hp,2024-12-19T17:41:00.522Z,Windows,DESKTOP-8JMD0D2,WORKGROUP,192.168.1.77,13th Gen Intel(R) Core(TM) i7-1355U,HPQOEM - 0 V72 Ver. 01.06.03 ,-12.1114268,-76.9905477,Sophos Endpoint Agent 2024.2.4.1.0,11998.5234375,16 GB,512 GB
